7.555955867032448947e+07 1.300097555181812681e+07 4.980002294691227376e+06 -1.207082581854961489e+02 -2.650062462132295309e+02 -1.263851323640283795e+02
1.300097555105676316e+07 1.645479401075938344e+08 5.404299248577120714e+06 -5.170504713228186802e+02 1.750281269653310403e+02 8.519173143159225958e+01
4.980002294426143169e+06 5.404299248612473719e+06 1.561068212407525182e+08 -2.451902944075506525e+02 8.889336607668577983e+01 1.648326365341898736e+01
-1.207082581823119938e+02 -5.170504713231678124e+02 -2.451902944076075244e+02 3.362378088493872888e-03 -6.020697103121164153e-04 -3.771274376117670236e-04
-2.650062462225958484e+02 1.750281269626747758e+02 8.889336607674817969e+01 -6.020697102973605322e-04 3.106032549252848822e-03 -3.111422451965115479e-03
-1.263851323475999351e+02 8.519173142958881328e+01 1.648326365053055298e+01 -3.771274376094918795e-04 -3.111422452048516647e-03 8.215179820747686365e-03
